SEASON_YEAR,TEAM_ID,GAME_DATE,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM1,TEAM2
2023,1610612741,2023-12-23,0,48.0,35,80,0.438,8,35,0.229,17,19,0.895,5,32,37,23,12.0,6,5,4,22,16,95,-14.0,1,1231,1231,1231,119,2213,2205,1858,2148,1116,2337,1073,1486,312,2271,1277,2035,1776,760,1516,1003,710,1866,1725,2287,2017,CHI,CLE
2023,1610612746,2023-12-23,0,48.0,41,89,0.461,11,34,0.324,15,15,1.0,9,25,34,25,11.0,4,4,5,24,19,108,-37.0,1,1231,1231,1231,119,1333,1116,1477,1521,1272,1675,1440,1992,1,1420,2264,2268,1416,530,2100,1367,1096,2158,1020,1635,2428,LAC,BOS
2023,1610612751,2023-12-23,1,48.0,45,86,0.523,10,24,0.417,26,32,0.813,7,31,38,32,12.0,10,3,3,22,25,126,11.0,1,1,1,1,119,652,1552,458,1784,2365,615,169,171,983,1904,1458,1916,328,760,351,1752,382,1866,125,425,547,BKN,DET
2023,1610612754,2023-12-23,0,48.0,43,82,0.524,15,34,0.441,9,13,0.692,7,26,33,27,15.0,7,6,5,30,18,110,-7.0,1,1231,1231,1231,119,961,2010,443,574,1272,420,2243,2179,2010,1904,2189,2316,1031,1500,1161,690,1096,2434,1254,1485,1592,IND,ORL
2023,1610612739,2023-12-23,1,48.0,39,88,0.443,12,45,0.267,19,26,0.731,15,33,48,28,13.0,7,4,5,16,22,109,14.0,1,1,1,1,119,1670,1262,1773,1249,151,2166,784,580,1760,257,1093,531,852,991,1161,1367,1096,547,432,1562,400,CLE,CHI
2023,1610612766,2023-12-23,0,48.0,34,88,0.386,8,28,0.286,19,23,0.826,13,34,47,23,18.0,8,11,13,15,21,95,-7.0,1,1231,1231,1231,119,2293,1262,2328,2148,2097,2036,784,909,847,507,909,645,1776,2077,839,35,2446,381,596,2287,1592,CHA,DEN
2023,1610612757,2023-12-23,0,48.0,38,84,0.452,13,35,0.371,17,25,0.68,8,22,30,26,12.0,13,3,2,20,14,106,-20.0,1,1231,1231,1231,119,1824,1797,1624,1015,1116,1140,1073,678,2094,1669,2411,2415,1241,760,59,1752,140,1442,2081,1773,2226,POR,GSW
2023,1610612750,2023-12-23,1,48.0,44,87,0.506,10,33,0.303,12,14,0.857,7,36,43,31,12.0,9,5,2,18,20,110,12.0,1,1,1,1,119,791,1401,705,1784,1419,1903,1896,2093,545,1904,612,1199,423,760,553,1003,140,968,790,1485,485,MIN,SAC
2023,1610612759,2023-12-23,0,48.0,44,98,0.449,14,45,0.311,17,24,0.708,8,34,42,32,10.0,9,3,6,16,18,119,-25.0,1,1231,1231,1231,119,791,207,1679,762,151,1824,1073,791,1910,1669,909,1348,328,343,553,1752,1459,547,1254,837,2321,SAS,DAL
2023,1610612742,2023-12-23,1,48.0,52,100,0.52,23,45,0.511,17,21,0.81,11,41,52,26,13.0,7,6,3,18,16,144,25.0,1,1,1,1,119,72,141,507,17,151,102,1073,1194,1036,931,151,221,1241,991,1161,690,382,968,1725,33,127,DAL,SAS
2023,1610612738,2023-12-23,1,48.0,49,94,0.521,25,53,0.472,22,28,0.786,15,36,51,33,10.0,4,5,4,19,24,145,37.0,1,1,1,1,119,227,480,494,3,13,262,417,408,1262,257,612,273,247,343,2100,1003,710,1208,195,26,29,BOS,LAC
2023,1610612740,2023-12-23,0,48.0,38,82,0.463,8,31,0.258,20,29,0.69,13,33,46,21,16.0,9,7,2,22,20,104,-2.0,1,1231,1231,1231,119,1824,2010,1422,2148,1700,2212,640,333,2033,507,1093,777,2065,1720,553,450,140,1866,790,1906,1277,NOP,HOU
2023,1610612743,2023-12-23,1,48.0,39,90,0.433,12,30,0.4,12,14,0.857,12,36,48,25,17.0,11,13,11,21,15,102,7.0,1,1,1,1,119,1670,977,1915,1249,1840,777,1896,2093,545,703,612,531,1416,1920,205,7,2387,1672,1915,2023,792,DEN,CHA
2023,1610612761,2023-12-23,0,48.0,45,94,0.479,13,32,0.406,16,19,0.842,12,27,39,35,11.0,7,5,5,17,17,119,-7.0,1,1231,1231,1231,119,652,480,1152,1015,1560,736,1267,1486,703,703,2089,1785,121,530,1161,1003,1096,737,1494,837,1592,TOR,UTA
2023,1610612762,2023-12-23,1,48.0,48,91,0.527,17,38,0.447,13,14,0.929,8,33,41,35,12.0,7,5,5,17,17,126,7.0,1,1,1,1,119,315,840,417,283,721,389,1740,2093,166,1669,1093,1503,121,760,1161,1003,1096,737,1494,425,792,UTA,TOR
2023,1610612745,2023-12-23,1,48.0,35,82,0.427,9,29,0.31,27,35,0.771,13,31,44,21,12.0,9,2,7,20,22,106,2.0,1,1,1,1,119,2213,2010,2003,1985,1972,1828,115,80,1392,507,1458,1055,2065,760,553,2080,1772,1442,432,1773,1122,HOU,NOP
2023,1610612737,2023-12-23,0,48.0,45,96,0.469,13,43,0.302,16,20,0.8,13,28,41,28,11.0,8,5,7,22,16,119,-6.0,1,1231,1231,1231,119,652,314,1338,1015,264,1913,1267,1353,1096,507,1988,1503,852,530,839,1003,1772,1866,1725,837,1518,ATL,MEM
2023,1610612747,2023-12-23,1,48.0,47,90,0.522,16,32,0.5,19,23,0.826,8,36,44,37,9.0,7,7,7,13,17,129,9.0,1,1,1,1,119,399,977,474,405,1560,107,784,909,847,1669,612,1055,58,199,1161,450,1772,143,1494,284,650,LAL,OKC
2023,1610612749,2023-12-23,1,48.0,48,91,0.527,16,32,0.5,18,23,0.783,12,41,53,25,14.0,4,2,2,22,22,130,19.0,1,1,1,1,119,315,840,417,405,1560,107,926,909,1291,703,151,181,1416,1228,2100,2080,140,1866,432,247,236,MIL,NYK
2023,1610612744,2023-12-23,1,48.0,48,83,0.578,10,33,0.303,20,24,0.833,13,36,49,38,18.0,8,2,3,14,20,126,20.0,1,1,1,1,119,315,1910,80,1784,1419,1903,640,791,759,507,612,436,31,2077,839,2080,382,250,790,425,219,GSW,POR
2023,1610612753,2023-12-23,1,48.0,39,73,0.534,6,18,0.333,33,41,0.805,10,29,39,22,15.0,9,5,6,18,30,117,7.0,1,1,1,1,119,1670,2441,347,2371,2452,1535,19,21,1095,1170,1817,1785,1932,1500,553,1003,1459,968,21,975,792,ORL,IND
2023,1610612758,2023-12-23,0,48.0,37,85,0.435,8,33,0.242,16,21,0.762,8,32,40,23,11.0,10,2,5,20,18,98,-12.0,1,1231,1231,1231,119,1973,1684,1891,2148,1419,2282,1267,1194,1473,1669,1277,1645,1776,530,351,2080,1096,1442,1254,2196,1915,SAC,MIN
2023,1610612763,2023-12-23,1,48.0,50,97,0.515,11,33,0.333,14,22,0.636,15,36,51,29,12.0,6,7,5,16,22,125,6.0,1,1,1,1,119,159,265,577,1521,1419,1535,1603,1054,2265,257,612,273,678,760,1516,450,1096,547,432,475,870,MEM,ATL
2023,1610612765,2023-12-23,0,48.0,39,79,0.494,15,35,0.429,22,29,0.759,6,30,36,26,14.0,5,3,3,25,22,115,-11.0,1,1231,1231,1231,119,1670,2270,913,574,1116,498,417,333,1527,2117,1646,2127,1241,1228,1865,1752,382,2267,432,1114,1864,DET,BKN
2023,1610612760,2023-12-23,0,48.0,46,95,0.484,13,41,0.317,15,19,0.789,11,31,42,24,9.0,6,7,7,17,13,120,-9.0,1,1231,1231,1231,119,520,383,1042,1015,404,1762,1440,1486,1230,931,1458,1348,1586,199,1516,450,1772,737,2212,763,1741,OKC,LAL
2023,1610612747,2023-12-25,0,48.0,43,90,0.478,13,32,0.406,16,21,0.762,13,30,43,24,12.0,4,1,7,19,17,115,-11.0,1,1231,1231,1231,119,961,977,1170,1015,1560,736,1267,1194,1473,507,1646,1199,1586,760,2100,2322,1772,1208,1494,1114,1864,LAL,BOS
2023,1610612743,2023-12-25,1,48.0,40,82,0.488,14,34,0.412,26,32,0.813,10,33,43,25,14.0,6,4,3,17,23,120,6.0,1,1,1,1,119,1506,2010,1001,762,1272,669,169,171,983,1170,1093,1199,1416,1228,1516,1367,382,737,304,763,870,DEN,GSW
2023,1610612738,2023-12-25,1,48.0,46,91,0.505,13,42,0.31,21,28,0.75,11,33,44,31,8.0,8,7,1,17,19,126,11.0,1,1,1,1,119,520,840,722,1015,325,1844,521,408,1546,931,1093,1055,423,117,839,450,25,737,1020,425,547,BOS,LAL
2023,1610612748,2023-12-25,1,48.0,40,84,0.476,12,32,0.375,27,35,0.771,13,43,56,27,14.0,5,7,4,17,22,119,6.0,1,1,1,1,119,1506,1797,1205,1249,1560,1089,115,80,1392,507,66,78,1031,1228,1865,450,710,737,432,837,870,MIA,PHI
2023,1610612752,2023-12-25,1,48.0,50,92,0.543,8,26,0.308,21,26,0.808,7,34,41,27,12.0,7,4,4,18,23,129,7.0,1,1,1,1,119,159,710,261,2148,2265,1855,521,580,1069,1904,909,1503,1031,760,1161,1367,710,968,304,284,792,NYK,MIL
2023,1610612755,2023-12-25,0,48.0,40,94,0.426,17,45,0.378,16,25,0.64,5,31,36,23,8.0,11,4,7,22,17,113,-6.0,1,1231,1231,1231,119,1506,480,2008,283,151,1083,1267,678,2259,2271,1458,2127,1776,117,205,1367,1772,1866,1494,1243,1518,PHI,MIA
2023,1610612749,2023-12-25,0,48.0,45,95,0.474,13,42,0.31,19,24,0.792,17,27,44,26,11.0,7,4,4,23,18,122,-7.0,1,1231,1231,1231,119,652,383,1247,1015,325,1844,784,791,1212,106,2089,1055,1241,530,1161,1367,710,2030,1254,639,1592,MIL,NYK
2023,1610612756,2023-12-25,0,48.0,40,90,0.444,14,41,0.341,20,25,0.8,14,33,47,28,16.0,5,2,6,21,20,114,-14.0,1,1231,1231,1231,119,1506,977,1749,762,404,1516,640,678,1096,386,1093,645,852,1720,1865,2080,1459,1672,790,1172,2017,PHX,DAL
2023,1610612744,2023-12-25,0,48.0,40,87,0.46,14,40,0.35,20,23,0.87,9,30,39,23,13.0,7,3,4,23,17,114,-6.0,1,1231,1231,1231,119,1506,1401,1496,762,495,1399,640,909,461,1420,1646,1785,1776,991,1161,1752,710,2030,1494,1172,1518,GSW,DEN
2023,1610612742,2023-12-25,1,48.0,45,84,0.536,16,44,0.364,22,30,0.733,8,30,38,28,11.0,7,6,2,20,21,128,14.0,1,1,1,1,119,652,1797,334,405,202,1234,417,269,1724,1669,1646,1916,852,530,1161,690,140,1442,596,331,400,DAL,PHX
2023,1610612753,2023-12-26,1,48.0,49,93,0.527,12,26,0.462,17,25,0.68,7,33,40,30,16.0,11,5,8,16,21,127,8.0,1,1,1,1,119,227,599,429,1249,2265,312,1073,678,2094,1904,1093,1645,535,1720,205,1003,2012,547,596,372,721,ORL,WAS
2023,1610612766,2023-12-26,0,48.0,43,93,0.462,6,29,0.207,12,16,0.75,8,34,42,31,11.0,8,6,3,23,14,104,-9.0,1,1231,1231,1231,119,961,599,1450,2371,1972,2390,1896,1867,1546,1669,909,1348,423,530,839,690,382,2030,2081,1906,1741,CHA,LAC
2023,1610612750,2023-12-26,0,48.0,34,73,0.466,12,27,0.444,26,32,0.813,8,26,34,22,24.0,8,1,7,16,24,106,-23.0,1,1231,1231,1231,119,2293,2441,1395,1249,2190,397,169,171,983,1669,2189,2268,1932,2439,839,2322,1772,547,195,1773,2288,MIN,OKC
2023,1610612754,2023-12-26,1,48.0,43,82,0.524,19,43,0.442,18,21,0.857,10,35,45,28,20.0,5,7,2,22,16,123,6.0,1,1,1,1,119,961,2010,443,128,264,416,926,1194,545,1170,753,909,852,2304,1865,450,140,1866,1725,583,870,IND,HOU
2023,1610612760,2023-12-26,1,48.0,49,81,0.605,18,39,0.462,13,16,0.813,3,26,29,35,15.0,9,7,1,24,16,129,23.0,1,1,1,1,119,227,2119,22,194,599,312,1740,1867,983,2434,2189,2433,121,1500,553,450,25,2158,1725,284,154,OKC,MIN
2023,1610612764,2023-12-26,0,48.0,43,87,0.494,16,42,0.381,17,21,0.81,10,37,47,27,20.0,10,8,5,21,16,119,-8.0,1,1231,1231,1231,119,961,1401,876,405,325,1020,1073,1194,1036,1170,513,645,1031,2304,351,267,1096,1672,1725,837,1670,WAS,ORL
2023,1610612741,2023-12-26,1,48.0,42,92,0.457,7,25,0.28,27,31,0.871,18,30,48,23,10.0,10,2,3,17,21,118,5.0,1,1,1,1,119,1142,710,1554,2286,2323,2092,115,232,458,67,1646,531,1776,343,351,2080,382,737,596,901,944,CHI,ATL
2023,1610612762,2023-12-26,1,48.0,47,95,0.495,16,43,0.372,20,22,0.909,13,40,53,34,14.0,4,7,8,21,18,130,12.0,1,1,1,1,119,399,383,846,405,264,1134,640,1054,235,507,228,181,180,1228,2100,450,2012,1672,1254,247,485,UTA,SAS
2023,1610612751,2023-12-26,1,48.0,41,82,0.5,9,22,0.409,27,43,0.628,7,35,42,22,9.0,6,7,4,22,27,118,6.0,1,1,1,1,119,1333,2010,757,1985,2410,712,115,8,2293,1904,753,1348,1932,199,1516,450,710,1866,60,901,870,BKN,DET
2023,1610612765,2023-12-26,0,48.0,40,90,0.444,9,25,0.36,23,32,0.719,16,36,52,20,14.0,6,4,7,27,22,112,-6.0,1,1231,1231,1231,119,1506,977,1749,1985,2323,1281,333,171,1846,159,612,221,2188,1228,1516,1367,1772,2376,432,1338,1518,DET,BKN
2023,1610612759,2023-12-26,0,48.0,44,98,0.449,16,35,0.457,14,21,0.667,13,30,43,36,9.0,8,8,7,18,21,118,-12.0,1,1231,1231,1231,119,791,207,1679,405,1116,330,1603,1194,2121,507,1646,1199,85,199,839,267,1772,968,596,901,1915,SAS,UTA
2023,1610612737,2023-12-26,0,48.0,41,89,0.461,13,45,0.289,18,21,0.857,12,28,40,24,16.0,6,3,2,21,17,113,-5.0,1,1231,1231,1231,119,1333,1116,1477,1015,151,2034,926,1194,545,703,1988,1645,1586,1720,1516,1752,140,1672,1494,1243,1459,ATL,CHI
2023,1610612745,2023-12-26,0,48.0,47,97,0.485,5,24,0.208,18,22,0.818,15,29,44,19,11.0,15,2,7,16,22,117,-6.0,1,1231,1231,1231,119,399,265,1035,2419,2365,2388,926,1054,913,257,1817,1055,2294,530,15,2080,1772,547,432,975,1518,HOU,IND
2023,1610612740,2023-12-26,0,53.0,42,97,0.433,10,31,0.323,21,33,0.636,10,36,46,18,15.0,12,6,17,26,24,115,-1.0,1,1231,1231,1231,17,1142,265,1927,1784,1700,1700,521,138,2265,1170,612,777,2359,1500,109,690,2459,2337,195,1114,1231,NOP,MEM
2023,1610612763,2023-12-26,1,53.0,39,90,0.433,11,46,0.239,27,32,0.844,8,42,50,24,18.0,10,17,6,24,26,116,1.0,1,1,1,1,17,1670,977,1915,1521,115,2299,115,171,689,1669,108,367,1586,2077,351,1,1459,2158,86,1044,1185,MEM,NOP
2023,1610612757,2023-12-26,1,48.0,49,98,0.5,16,40,0.4,16,20,0.8,16,30,46,28,10.0,5,5,7,17,16,130,17.0,1,1,1,1,119,227,207,757,405,495,777,1267,1353,1096,159,1646,777,852,343,1865,1003,1772,737,1725,247,293,POR,SAC
2023,1610612758,2023-12-26,0,48.0,45,93,0.484,10,42,0.238,13,16,0.813,11,29,40,25,12.0,5,7,5,16,17,113,-17.0,1,1231,1231,1231,119,652,599,1048,1784,325,2300,1740,1867,983,931,1817,1645,1416,760,1865,450,1096,547,1494,1243,2141,SAC,POR
2023,1610612746,2023-12-26,1,48.0,40,85,0.471,14,34,0.412,19,25,0.76,11,34,45,24,13.0,7,3,6,14,23,113,9.0,1,1,1,1,119,1506,1684,1299,762,1272,669,784,678,1508,931,909,909,1586,991,1161,1752,1459,250,304,1243,650,LAC,CHA
2023,1610612756,2023-12-27,1,48.0,47,82,0.573,14,33,0.424,21,26,0.808,8,36,44,28,19.0,4,11,3,17,21,129,16.0,1,1,1,1,119,399,2010,93,762,1419,560,521,580,1069,1669,612,1055,852,2204,2100,35,382,737,596,284,321,PHX,HOU
2023,1610612742,2023-12-27,0,48.0,39,88,0.443,10,37,0.27,22,26,0.846,7,30,37,21,10.0,12,7,4,21,21,110,-3.0,1,1231,1231,1231,119,1670,1262,1773,1784,851,2138,417,580,656,1904,1646,2035,2065,343,109,450,710,1672,596,1485,1340,DAL,CLE
2023,1610612764,2023-12-27,0,48.0,42,90,0.467,8,33,0.242,10,15,0.667,10,24,34,25,17.0,11,3,5,17,18,102,-30.0,1,1231,1231,1231,119,1142,977,1367,2148,1419,2282,2134,1992,2121,1170,2337,2268,1416,1920,205,1752,1096,737,1254,2023,2384,WAS,TOR
2023,1610612749,2023-12-27,1,48.0,52,89,0.584,23,51,0.451,17,23,0.739,8,33,41,41,10.0,6,8,2,18,17,144,22.0,1,1,1,1,119,72,1116,68,17,30,371,1073,909,1674,1669,1093,1503,7,343,1516,267,140,968,1494,33,174,MIL,BKN
2023,1610612760,2023-12-27,1,48.0,49,90,0.544,14,32,0.438,17,22,0.773,3,24,27,20,4.0,6,10,2,21,21,129,9.0,1,1,1,1,119,227,977,255,762,1560,447,1073,1054,1364,2434,2337,2453,2188,3,1516,75,140,1672,596,284,650,OKC,NYK
2023,1610612761,2023-12-27,1,48.0,52,91,0.571,15,38,0.395,13,19,0.684,14,39,53,43,20.0,12,5,3,18,17,132,30.0,1,1,1,1,119,72,840,100,574,721,856,1740,1486,2058,386,302,181,3,2304,109,1003,382,968,1494,186,73,TOR,WAS
2023,1610612753,2023-12-27,0,48.0,31,79,0.392,9,33,0.273,21,24,0.875,9,34,43,17,16.0,5,11,8,18,19,92,-20.0,1,1231,1231,1231,119,2419,2270,2292,1985,1419,2121,521,791,420,1420,909,1199,2398,1720,1865,35,2012,968,1020,2353,2226,ORL,PHI
2023,1610612752,2023-12-27,0,48.0,41,82,0.5,14,34,0.412,24,30,0.8,9,31,40,24,18.0,2,2,10,21,21,120,-9.0,1,1231,1231,1231,119,1333,2010,757,762,1272,669,271,269,1096,1420,1458,1645,1586,2077,2402,2080,2312,1672,596,763,1741,NYK,OKC
2023,1610612755,2023-12-27,1,48.0,45,96,0.469,10,28,0.357,12,17,0.706,12,36,48,14,10.0,10,8,11,19,18,112,20.0,1,1,1,1,119,652,314,1338,1784,2097,1307,1896,1759,1931,703,612,531,2452,343,351,267,2387,1208,1254,1338,219,PHI,ORL
2023,1610612751,2023-12-27,0,48.0,45,101,0.446,7,32,0.219,25,29,0.862,17,30,47,29,9.0,7,2,8,17,18,122,-22.0,1,1231,1231,1231,119,652,106,1745,2286,1560,2361,223,333,532,106,1646,645,678,199,1161,2080,2012,737,1254,639,2269,BKN,MIL
2023,1610612745,2023-12-27,0,48.0,40,96,0.417,17,41,0.415,16,22,0.727,9,24,33,20,10.0,11,3,11,21,17,113,-16.0,1,1231,1231,1231,119,1506,314,2102,283,404,636,1267,1054,1781,1420,2337,2316,2188,343,205,1752,2387,1672,1494,1243,2096,HOU,PHX
2023,1610612739,2023-12-27,1,48.0,40,92,0.435,17,43,0.395,16,23,0.696,18,39,57,33,16.0,7,4,7,21,21,113,3.0,1,1,1,1,119,1506,710,1896,283,264,846,1267,909,1990,67,302,52,247,1720,1161,1367,1772,1672,596,1243,1060,CLE,DAL
2023,1610612744,2023-12-28,0,48.0,37,88,0.42,8,33,0.242,20,25,0.8,12,31,43,27,13.0,4,7,1,19,19,102,-12.0,1,1231,1231,1231,119,1973,1262,2064,2148,1419,2282,640,678,1096,703,1458,1199,1031,991,2100,450,25,1208,1020,2023,1915,GSW,MIA
2023,1610612754,2023-12-28,1,48.0,43,85,0.506,19,42,0.452,15,22,0.682,6,41,47,30,14.0,6,9,4,21,20,120,16.0,1,1,1,1,119,961,1684,696,128,325,350,1440,1054,2078,2117,151,645,535,1228,1516,150,710,1672,790,763,321,IND,CHI
2023,1610612740,2023-12-28,1,48.0,45,82,0.549,10,27,0.37,12,15,0.8,6,29,35,27,15.0,10,7,3,19,15,112,7.0,1,1,1,1,119,652,2010,223,1784,2190,1161,1896,1992,1096,2117,1817,2219,1031,1500,351,450,382,1208,1915,1338,792,NOP,UTA
2023,1610612759,2023-12-28,1,48.0,41,85,0.482,10,36,0.278,26,28,0.929,7,35,42,33,11.0,9,10,4,20,22,118,13.0,1,1,1,1,119,1333,1684,1096,1784,987,2099,169,408,166,1904,753,1348,247,530,553,75,710,1442,432,901,445,SAS,POR
2023,1610612741,2023-12-28,0,48.0,40,97,0.412,7,27,0.259,17,22,0.773,13,34,47,19,8.0,7,4,9,20,21,104,-16.0,1,1231,1231,1231,119,1506,265,2141,2286,2190,2208,1073,1054,1364,507,909,645,2294,117,1161,1367,2195,1442,596,1906,2096,CHI,IND
2023,1610612765,2023-12-28,0,53.0,48,101,0.475,14,43,0.326,12,19,0.632,19,38,57,27,19.0,7,4,4,21,15,122,-6.0,1,1231,1231,1231,17,315,106,1226,762,264,1643,1896,1486,2280,42,405,52,1031,2204,1161,1367,710,1672,1915,639,1518,DET,BOS
2023,1610612763,2023-12-28,0,48.0,37,89,0.416,13,35,0.371,18,25,0.72,11,25,36,23,11.0,8,5,7,13,19,105,-37.0,1,1231,1231,1231,119,1973,1116,2113,1015,1116,1140,926,678,1841,931,2264,2127,1776,530,839,1003,1772,143,1020,1840,2428,MEM,DEN
2023,1610612750,2023-12-28,1,48.0,38,74,0.514,17,33,0.515,25,34,0.735,6,32,38,23,22.0,9,10,3,21,27,118,8.0,1,1,1,1,119,1824,2425,588,283,1419,89,223,106,1720,2117,1277,1916,1776,2401,553,75,382,1672,60,901,721,MIN,DAL
2023,1610612743,2023-12-28,1,48.0,55,96,0.573,20,41,0.488,12,14,0.857,12,41,53,43,12.0,6,7,5,19,13,142,37.0,1,1,1,1,119,17,314,99,78,404,163,1896,2093,545,703,151,181,3,760,1516,450,1096,1208,2212,47,29,DEN,MEM
2023,1610612757,2023-12-28,0,48.0,35,101,0.347,11,36,0.306,24,32,0.75,22,35,57,16,13.0,6,4,10,22,20,105,-13.0,1,1231,1231,1231,119,2213,106,2438,1521,987,1875,271,171,1546,15,753,52,2430,991,1516,1367,2312,1866,790,1840,1977,POR,SAS
2023,1610612747,2023-12-28,1,48.0,52,97,0.536,15,30,0.5,14,14,1.0,5,37,42,41,11.0,11,7,5,21,14,133,21.0,1,1,1,1,119,72,265,332,574,1840,107,1603,2093,1,2271,513,1348,7,530,205,450,1096,1672,2081,160,193,LAL,CHA
2023,1610612766,2023-12-28,0,48.0,40,85,0.471,15,33,0.455,17,28,0.607,8,35,43,29,19.0,5,5,7,14,21,112,-21.0,1,1231,1231,1231,119,1506,1684,1299,574,1419,339,1073,408,2337,1669,753,1199,678,2204,1865,1003,1772,250,596,1338,2243,CHA,LAL
2023,1610612748,2023-12-28,1,48.0,44,91,0.484,10,31,0.323,16,22,0.727,10,34,44,26,10.0,6,1,7,19,19,114,12.0,1,1,1,1,119,791,840,1058,1784,1700,1700,1267,1054,1781,1170,909,1055,1241,343,1516,2322,1772,1208,1020,1172,485,MIA,GSW
2023,1610612762,2023-12-28,0,48.0,36,85,0.424,12,39,0.308,21,25,0.84,17,25,42,27,19.0,5,3,7,15,19,105,-7.0,1,1231,1231,1231,119,2105,1684,2034,1249,599,1855,521,678,732,106,2264,1348,1031,2204,1865,1752,1772,381,1020,1840,1592,UTA,NOP
2023,1610612738,2023-12-28,1,53.0,48,99,0.485,11,39,0.282,21,25,0.84,11,32,43,25,12.0,10,4,4,15,21,128,6.0,1,1,1,1,17,315,179,1031,1521,599,2071,521,678,732,931,1277,1199,1416,760,351,1367,710,381,596,331,870,BOS,DET
2023,1610612742,2023-12-28,0,48.0,40,90,0.444,14,33,0.424,16,19,0.842,13,26,39,29,18.0,9,3,10,27,21,110,-8.0,1,1231,1231,1231,119,1506,977,1749,762,1419,560,1267,1486,703,507,2189,1785,678,2077,553,1752,2312,2376,596,1485,1670,DAL,MIN
2023,1610612739,2023-12-29,0,48.0,49,103,0.476,6,43,0.14,7,9,0.778,7,30,37,28,8.0,11,7,6,20,15,111,-8.0,1,1231,1231,1231,119,227,62,1216,2371,264,2451,2373,2404,1318,1904,1646,2035,852,117,205,450,1459,1442,1915,1413,1670,CLE,MIL
2023,1610612759,2023-12-29,0,48.0,48,94,0.511,14,33,0.424,18,25,0.72,13,29,42,31,14.0,9,3,6,19,19,128,-6.0,1,1231,1231,1231,119,315,480,646,762,1419,560,926,678,1841,507,1817,1348,423,1228,553,1752,1459,1208,1020,331,1518,SAS,POR
2023,1610612745,2023-12-29,0,48.0,49,91,0.538,14,30,0.467,15,21,0.714,14,28,42,30,17.0,8,6,5,24,21,127,-4.0,1,1231,1231,1231,119,227,840,305,762,1840,285,1440,1194,1850,386,1988,1348,535,1920,839,690,1096,2158,596,372,1402,HOU,PHI
2023,1610612749,2023-12-29,1,48.0,41,80,0.513,12,29,0.414,25,28,0.893,7,36,43,26,17.0,5,6,7,15,20,119,8.0,1,1,1,1,119,1333,2205,593,1249,1972,651,223,408,329,1904,612,1199,1241,1920,1865,690,1772,381,790,837,721,MIL,CLE
2023,1610612757,2023-12-29,1,48.0,48,95,0.505,16,27,0.593,22,27,0.815,16,27,43,28,14.0,8,6,3,19,19,134,6.0,1,1,1,1,119,315,383,747,405,2190,15,417,497,965,159,2089,1199,852,1228,839,690,382,1208,1020,140,870,POR,SAS
2023,1610612766,2023-12-29,0,48.0,44,92,0.478,23,46,0.5,8,8,1.0,8,18,26,32,6.0,5,3,11,17,14,119,-14.0,1,1231,1231,1231,119,791,710,1159,17,115,107,2318,2421,1,1669,2453,2456,328,27,1865,1752,2387,737,2081,837,2017,CHA,PHX
2023,1610612737,2023-12-29,0,48.0,37,94,0.394,15,43,0.349,21,25,0.84,18,33,51,29,15.0,9,4,3,16,20,110,-7.0,1,1231,1231,1231,119,1973,480,2280,574,264,1410,521,678,732,67,1093,273,678,1500,553,1367,382,547,790,1485,1592,ATL,SAC
2023,1610612755,2023-12-29,1,48.0,45,86,0.523,12,33,0.364,29,33,0.879,11,19,30,22,10.0,10,5,6,21,24,131,4.0,1,1,1,1,119,652,1552,458,1249,1419,1234,62,138,417,931,2449,2415,1932,343,351,1003,1459,1672,195,217,1003,PHI,HOU
2023,1610612756,2023-12-29,1,48.0,46,74,0.622,18,30,0.6,23,24,0.958,6,33,39,34,15.0,3,11,3,14,17,133,14.0,1,1,1,1,119,520,2425,12,194,1840,10,333,791,60,2117,1093,1785,180,1500,2282,35,382,250,1494,160,400,PHX,CHA
2023,1610612763,2023-12-29,0,48.0,38,87,0.437,13,40,0.325,17,20,0.85,3,30,33,29,12.0,10,4,6,22,19,106,-11.0,1,1231,1231,1231,119,1824,1401,1869,1015,495,1650,1073,1353,620,2434,1646,2316,678,760,351,1367,1459,1866,1020,1773,1864,MEM,LAC
2023,1610612764,2023-12-29,1,48.0,46,91,0.505,15,38,0.395,3,7,0.429,8,35,43,28,7.0,5,5,4,19,13,110,6.0,1,1,1,1,119,520,840,722,574,721,856,2452,2439,2453,1669,753,1199,852,51,1865,1003,710,1208,2212,1485,870,WAS,BKN
2023,1610612752,2023-12-29,0,48.0,38,86,0.442,6,30,0.2,26,29,0.897,6,34,40,22,16.0,8,4,6,30,20,108,-9.0,1,1231,1231,1231,119,1824,1552,1793,2371,1840,2402,169,333,305,2117,909,1645,1932,1720,839,1367,1459,2434,790,1635,1741,NYK,ORL
